UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Failure_type,vib_rms,vib_crest_factor,vib_bpfo_energy,vib_bpfi_energy,vib_bsf_energy
6595,M,301.68,309.6,1461,21.37,206.6,0,No_Failure,0.23665597006170652,3.0146709669510936,180.38973965145402,100.36886320741341,81.15516975033893
6596,L,295.58,306.26,1800,15.66,229.6,1,Tool_Wear_Failure,0.28450360731152474,2.6598252513698593,208.3201193118884,143.74657703190877,94.34429312019851
6597,L,298.69,309.25,1301,42.25,242.9,1,Tool_Wear_Failure,0.3160599700336647,2.454527148988381,208.77397724324783,172.98874592967442,105.36743903322495
6598,L,304.64,315.84,1558,28.19,206.6,0,No_Failure,0.23760622743705323,2.605992597824425,188.1486416737023,125.83500656835594,86.94388198167435
6599,H,301.17,310.11,1707,34.71,130.6,0,No_Failure,0.11577491676283269,2.788121103160975,59.24788588363035,41.24600269462726,34.67193732884575
6600,L,301.35,312.1,1322,37.73,57.4,0,No_Failure,0.06779962593264167,3.0885312782784595,26.794628939297063,22.254668645716407,14.157544048161245
6601,L,302.35,312.4,1245,60.76,149.6,0,No_Failure,0.13856201619083539,2.9402929186419335,88.78645577118063,67.83335447578875,48.49387150041667
6602,L,300.03,310.2,1272,41.22,49.2,0,No_Failure,0.0635206023765757,3.326653531137913,21.002823787254613,20.8287084475025,11.57988032278046
6603,L,301.59,312.22,1571,47.2,13.9,0,No_Failure,0.05922347381037839,3.0638373337620766,14.61178683597629,11.469266311269338,9.179736950404669
6604,M,301.44,310.68,1271,45.05,232.8,1,Tool_Wear_Failure,0.2942541968624427,2.349127722312016,167.7649081484221,166.277913346965,73.12204545733512
6605,L,301.08,313.67,1476,15.78,121.2,1,Power_Failure,0.10911497813407565,2.7973863172050923,63.047338551306844,52.15622660683488,25.93753985850884
6606,L,299.36,310.69,1747,36.01,127.1,0,No_Failure,0.11384714655182326,2.6078309953909464,71.44153549170666,53.14268597376652,32.298345714790614
6607,L,300.34,309.81,1491,27.8,152.3,0,No_Failure,0.14683822062472324,2.747859337678094,111.17483280705969,75.36008861244451,41.93467542619621
6608,L,298.82,307.73,1360,57.27,112.9,0,No_Failure,0.09884123712641973,3.028067525711598,66.01722685890948,48.59750184141357,27.085038037251806
6609,H,300.03,309.94,1523,21.81,116.1,0,No_Failure,0.09791829436219741,3.0304049333798355,62.25390240887849,45.11970140253268,26.584748754150954
6610,L,297.66,307.85,1488,35.79,228.8,1,Tool_Wear_Failure,0.28623798815525386,2.5263879031687146,224.4813376509323,138.2938986119512,90.78929618200549
6611,M,298.42,309.48,1581,37.39,207.1,0,No_Failure,0.23747261292425534,2.6807119467504115,168.52094770197536,134.18870839479789,60.43354322351263
6612,M,299.44,308.27,1791,30.14,56.1,0,No_Failure,0.06437516602480395,3.6830395841365746,28.746315100533522,18.886545915235324,13.432148043202211
6613,L,298.11,308.4,1571,41.01,72.9,0,No_Failure,0.07099132062696169,2.957057045893269,26.345443676755025,18.093929363698813,15.057495529661319
6614,L,298.99,307.46,1866,39.58,165.2,0,No_Failure,0.1662467654744579,2.6574573022061196,118.59610334062063,78.30109951338856,55.24789118798557
6615,L,299.67,310.11,1582,41.63,142.8,0,No_Failure,0.13297000967133762,2.843677621602623,89.6256999905457,70.79735833199739,33.52159543235623
6616,M,300.8,310.7,1362,45.02,194.5,0,No_Failure,0.2119084776251735,2.795322847677902,159.6172538221429,117.39535632123591,66.24266034234539
6617,L,301.9,313.84,1912,42.37,181.9,0,No_Failure,0.19057182826253455,2.857811096753487,117.88706581280496,103.19919362705542,64.71388938454058
6618,L,299.07,307.53,1478,43.8,177.1,0,No_Failure,0.18385152630711213,2.6970241975587728,120.22763840714764,95.61737644856598,46.33802800701258
6619,L,302.67,314.04,1310,51.12,220.1,0,No_Failure,0.2664576064772465,2.475321499080135,173.85627878826241,124.64965410904972,88.99007666656351
6620,M,301.88,310.17,1918,23.5,194.6,0,No_Failure,0.2156644616632253,2.51860151386479,159.01941168680662,122.10318234786065,72.4942427969745
6621,L,301.01,309.68,1368,47.0,60.7,0,No_Failure,0.06490716425165012,3.2970474206167086,22.07318356573737,17.429385357863215,13.272713566014332
6622,L,300.31,308.63,1361,29.54,218.2,0,No_Failure,0.26131500308000327,2.6330284678336273,204.54882269817566,147.60491333765702,79.73587401649644
6623,L,300.64,310.89,1401,33.58,83.9,0,No_Failure,0.07429382080862454,3.1224640453311454,31.699654679668786,28.35659878602591,18.730155779611145
6624,L,302.37,311.2,1530,41.21,227.7,0,No_Failure,0.2820275940518184,2.632321007934003,215.35693607848458,116.24720726864889,72.86915288668116
6625,M,302.45,311.1,1668,44.11,209.1,0,No_Failure,0.24644880066330638,2.6197174422022975,169.20964381298916,132.8843451216712,77.1688718922713
6626,L,302.67,312.87,1023,45.29,18.5,0,No_Failure,0.05856903657463844,3.554816912874789,17.134223371854624,13.132138720031723,7.088641691681433
6627,M,300.08,310.53,1667,30.55,195.8,0,No_Failure,0.2172757613552621,2.817218351180569,152.0774405479764,111.4049836728505,69.44584817512809
6628,M,301.11,311.15,1400,56.31,128.0,0,No_Failure,0.11546450636118535,2.8914060287012737,68.55378046652298,53.154189966620926,39.66489810154973
6629,L,302.69,312.52,1426,35.82,244.3,1,Tool_Wear_Failure,0.3197688448337991,2.4650251670273864,250.91415070540845,179.8294352304241,83.12350960744125
6630,M,298.75,310.58,1809,32.81,117.6,0,No_Failure,0.10196477286425806,2.654544070276312,50.04147885741472,47.21836371535337,31.948848535291113
6631,L,299.36,309.51,1538,27.28,16.8,0,No_Failure,0.056033578814693875,3.26610640723024,11.769856105139743,11.139444002416038,5.739552072416255
6632,L,300.03,310.84,1581,26.29,73.3,0,No_Failure,0.070229603414641,3.2887463334905935,32.78546651084127,27.95511324128949,12.898366590147141
6633,M,301.8,311.94,1491,26.0,110.6,0,No_Failure,0.09750423348081855,3.2781360970407527,62.68994553144622,46.06848775895428,28.411839981194774
6634,L,301.83,310.73,1637,43.14,148.0,0,No_Failure,0.13858709842091196,2.9122440732314328,80.26298135399855,61.92895136363094,38.04540494995472
6635,M,299.54,310.09,1791,46.04,41.0,0,No_Failure,0.06057875569961931,3.3961982176734806,24.550019331576607,13.690721300546885,9.69060744762329
6636,L,296.98,306.33,1054,31.36,128.8,0,No_Failure,0.11348435287974094,2.938727160612516,81.19413089624554,59.19187680188159,31.861392991966607
6637,H,300.49,310.4,1695,28.58,125.9,0,No_Failure,0.11075678754705821,3.1671948546814606,76.38403554961718,56.31744266754221,34.3700422582271
6638,L,298.16,308.47,1778,37.88,209.2,0,No_Failure,0.23900927455847973,2.4708218761984453,150.15441032798284,122.25344218552787,63.59948826022907
6639,L,297.02,305.08,1590,40.97,75.6,0,No_Failure,0.06991635560835903,3.227348864614456,34.9994143578279,26.40963870755019,16.52337119975838
6640,L,297.47,305.86,1378,42.63,112.4,0,No_Failure,0.09534119591500903,2.949099906964511,54.80485332390409,41.864449832905834,22.717484892303332
6641,M,300.65,311.56,1293,30.36,100.2,0,No_Failure,0.08959465652312963,3.7717289794724276,56.64794095531551,38.29672546302234,24.371477020781555
6642,M,302.72,312.06,1925,38.33,161.1,0,No_Failure,0.15742578742159005,2.780232550228677,118.50950546089089,71.49819476648565,48.215156142135456
6643,L,300.08,309.46,1337,55.67,209.0,0,No_Failure,0.24360625360956478,2.736877233670162,145.61227897306674,130.21728643523608,79.25690570953162
6644,M,300.42,310.59,1773,28.05,171.9,0,No_Failure,0.17649002427566937,2.5972131409074333,96.28717588028523,67.76863401928944,51.97237153944974
6645,L,302.37,311.98,1570,39.71,116.3,0,No_Failure,0.1019926279455205,3.082720997667712,56.63755651424286,43.96959429917305,24.232397220190553
6646,L,296.91,307.33,1868,45.0,159.5,0,No_Failure,0.1561729629802301,2.787549615266717,105.40826480508727,82.42556613233573,49.0829016727302
6647,M,301.04,310.99,1443,30.32,83.6,0,No_Failure,0.07746178127767439,3.2353661256998096,32.94448252210921,26.418329227782227,21.64079545895501
6648,M,299.98,310.18,1211,46.11,39.0,0,No_Failure,0.05999911055565191,3.3339046963486263,18.982238755364662,16.18714855128854,10.9156751880918
6649,M,301.13,310.43,1500,26.61,82.9,0,No_Failure,0.07712174048329357,2.9037673113316127,38.737166996752286,29.38656313938492,16.748584818902092
6650,M,299.03,309.23,1232,46.35,113.9,0,No_Failure,0.10022031523687655,3.2359071142179316,60.313408520857685,46.26999729118126,27.50744000860532
6651,L,298.36,309.47,1982,40.43,109.8,0,No_Failure,0.09727757591200283,3.153355371717822,57.8488883757006,47.61963725875182,23.330864229001904
6652,M,300.28,309.71,1613,25.81,187.4,0,No_Failure,0.1991420208451163,2.5484935599079725,134.98863191326535,99.3980304010971,66.67946007729748
6653,L,303.3,314.21,1640,46.88,234.1,1,Tool_Wear_Failure,0.29227160401971375,2.4620973254216296,159.37054952906826,113.0096169485734,90.75907326467768
6654,L,301.72,311.67,1640,31.04,97.2,0,No_Failure,0.08417586710755494,3.1891522715287945,37.11963274726996,28.649120091835556,21.565340285806997
6655,L,298.98,309.72,1375,38.47,21.6,0,No_Failure,0.05915634174387027,4.088693352983862,13.049117847427272,14.081053630464636,7.663149464745332
6656,L,297.32,307.45,1476,46.3,8.4,0,No_Failure,0.054553751125365944,3.230515406867782,12.364439962196933,9.950411043932098,8.668587828575099
6657,L,296.64,306.6,1520,30.36,1.0,0,No_Failure,0.05753504848627826,3.3044614810790605,14.959699699316824,11.841469848622577,10.53117604365739
6658,L,302.63,312.98,1850,34.72,234.5,0,No_Failure,0.29745717851998477,2.4357597360580923,221.96523114560998,172.5453874986388,98.74889021141281
6659,L,298.09,309.3,1292,51.26,248.9,0,No_Failure,0.32987006191581125,2.475179718115509,259.97016160594325,181.35812703042848,109.31815394612781
6660,L,299.35,309.59,1369,19.3,12.8,0,No_Failure,0.05840218476695205,3.288321396173431,17.349216000579332,10.96341474391983,8.147160227335092
6661,L,302.64,313.12,1435,54.19,89.6,0,No_Failure,0.07820637765454673,3.0658972199818915,38.61235078594153,30.186834526193753,16.808419067925147
6662,L,296.77,306.4,1379,25.36,167.3,0,No_Failure,0.16792371917587834,2.6208387694215527,112.38453166255124,82.33859756715268,42.17264143111431
6663,L,302.98,314.56,1237,33.01,44.7,0,No_Failure,0.05992164842623263,3.1607764910215344,17.79879439698324,14.709757845429813,10.28468090806571
6664,M,299.49,310.13,1013,42.82,151.6,0,No_Failure,0.14751618160101063,2.469024084548822,103.53373972068738,76.23441799460434,40.178574912909085
6665,M,297.7,307.78,1171,46.03,206.4,0,No_Failure,0.23437459722682547,2.763206279581671,126.92908180032062,113.21128218570718,55.56198027807695
6666,M,299.51,309.38,1698,42.98,217.5,0,No_Failure,0.2616904672259533,2.7329833478029437,195.96884367059454,139.2525096504593,87.53432964394241
6667,L,298.55,309.53,1499,40.47,176.6,0,No_Failure,0.1826828980053221,2.652894790969202,128.47517943574942,99.60042016461747,62.6933379911145
6668,M,300.88,310.28,1650,35.64,23.4,0,No_Failure,0.05762140469211685,3.1173468532887645,14.492545783771723,13.94040825666729,9.514931101185212
6669,L,298.7,306.92,1395,55.61,87.1,0,No_Failure,0.07951920709545487,2.936815462622889,47.49146879668767,27.070354728718875,19.686626540883374
6670,L,296.18,306.25,1482,47.73,241.8,1,Tool_Wear_Failure,0.3143033747760606,2.521707748657748,236.0820799601977,144.06106191069398,85.28041717549301
6671,L,299.56,310.75,1790,51.76,48.2,0,No_Failure,0.06392900151683402,3.152084750469018,22.97082750917192,16.880133351042154,11.750375210642002
6672,M,297.29,308.88,1779,35.79,116.5,0,No_Failure,0.10151782450952616,3.398966914079693,57.95507033784922,47.50597574586495,23.056147555306758
6673,L,300.41,310.3,1670,16.72,83.5,0,No_Failure,0.07531221040018814,2.945220435102979,33.69627532454223,26.252927607261228,16.852809180512445
6674,L,297.63,307.67,1536,50.2,51.4,0,No_Failure,0.0623308206172806,3.427967772852566,18.548409298379873,17.267142078365357,12.57488753629389
6675,L,299.02,309.54,1593,43.56,80.9,0,No_Failure,0.07338207546032396,3.3704686284420795,42.65831794513043,24.596671063064484,15.59819961124625
6676,M,300.37,310.1,1567,41.83,50.4,0,No_Failure,0.06257642324632016,3.409827866466063,26.33873219567358,17.111885887161343,13.260955326803852
6677,M,299.58,310.09,1470,34.33,222.3,0,No_Failure,0.2712596911841164,2.504469549932018,169.92910521908587,149.27214363750323,78.20865611197328
6678,L,300.5,310.42,1427,36.52,43.6,0,No_Failure,0.060956006169060765,2.9680711652857754,20.454565703234383,17.541073335744393,10.779493984902414
6679,L,301.36,312.37,1702,34.01,155.9,0,No_Failure,0.14904230817057662,2.661024582412245,97.43734195794579,72.09155377169441,50.1361089205316
6680,L,297.68,308.41,1267,40.45,235.6,1,Tool_Wear_Failure,0.29681027327215054,2.553117648860727,199.7525504778223,143.98506286629282,80.78049554441475
6681,M,299.87,310.68,1768,28.64,241.2,1,Tool_Wear_Failure,0.31227538257863224,2.5285705106806184,215.0656734706011,162.94144190836158,107.33157066195591
6682,L,293.34,303.14,1450,47.63,150.1,0,No_Failure,0.14326287153680453,2.737824305461451,100.58906008232472,78.77253228336698,47.65445820136392
6683,M,300.49,312.42,1263,60.37,70.7,0,No_Failure,0.06926308806307892,3.206332950958618,34.44995408669388,20.511372315155224,15.619276137802963
6684,L,299.4,309.88,1402,34.02,62.0,0,No_Failure,0.0646817648450833,3.5096937548735663,25.020530286449297,22.307986645987512,12.298886084233922
6685,M,298.03,308.28,1343,24.07,189.9,0,No_Failure,0.20433190629917689,2.4630569805745854,131.92856865732136,113.2129028842934,65.2765602968026
6686,L,300.63,309.87,1396,38.98,245.2,1,Tool_Wear_Failure,0.3243758119051816,2.503212602477473,244.99107930985033,130.5868639162535,108.92124769697682
6687,L,302.35,312.25,1393,43.15,19.4,0,No_Failure,0.05761222831227157,2.991364268272381,15.405987387979597,12.612707969253503,6.943915992820692
6688,L,299.05,309.16,1386,44.53,197.4,0,No_Failure,0.21800586734807795,2.6852608843926955,170.87992079336018,121.26789508610474,65.18874605956908
6689,L,298.11,307.32,1445,56.03,30.7,0,No_Failure,0.058342594599720334,3.2895176573765466,15.696162240535703,13.091173431858861,12.149197415333253
6690,L,300.33,310.04,1488,48.16,74.5,0,No_Failure,0.07127570464954625,2.897417698531,36.784324932279915,24.54721315005769,15.583945555811171
6691,M,297.33,307.16,1637,21.88,144.7,0,No_Failure,0.13003165644501624,3.3225156901478905,74.39020030417349,57.18720130057357,36.18361393024189
6692,L,298.68,308.74,1456,27.64,74.3,0,No_Failure,0.07063174704627127,3.7657874819587267,38.32072485574744,27.12699906914096,18.423667513857893
6693,M,302.44,310.68,1559,44.06,165.6,0,No_Failure,0.16700294296992768,2.7635702521987064,128.58577076327748,86.7777677763817,53.00998242784187
6694,M,300.12,309.99,1501,35.46,107.3,0,No_Failure,0.09410216239352125,3.3281004913657264,50.88491334929178,40.422367518505126,28.315180487473206
6695,L,296.24,305.86,1597,55.15,54.8,0,No_Failure,0.06386208028359153,3.3795637938646306,24.948752509890667,16.70364480000301,10.66897220387078
6696,M,296.41,306.39,1508,30.63,135.7,0,No_Failure,0.1219826958990186,2.7740193049124535,64.64158509114927,47.40445120629646,38.88266114920893
6697,M,300.32,311.36,1384,49.61,9.0,0,No_Failure,0.05676587700413301,3.149898049117203,15.529006934461876,11.641175956026142,5.886722961431392
6698,L,301.72,313.78,1335,33.51,185.3,0,No_Failure,0.19811392471375752,2.693176906801846,125.05528956708147,103.06315755735176,59.670916463577484
6699,M,296.76,307.44,1538,42.62,133.6,0,No_Failure,0.12274365818920394,2.8002685380834693,66.7454675618346,63.07246858625092,34.79854174672588
6700,L,300.9,309.67,1729,31.72,236.7,0,No_Failure,0.3032038451387615,2.620667539456256,232.57498833658474,126.0708558062259,80.7622351374415
6701,L,302.66,312.32,1459,45.59,25.7,0,No_Failure,0.058294505510681986,3.768095711405992,16.811080644739157,11.62149954615577,8.802104798912929
6702,M,303.78,314.37,1374,50.73,186.1,0,No_Failure,0.19711262132084734,2.6335820570219197,109.00189424065736,76.93028218031375,46.95737215632973
6703,L,300.66,311.15,1454,42.53,75.2,0,No_Failure,0.07379688505688568,2.864969968576275,38.902371300760656,27.288093162419045,19.1180858878666
6704,L,301.01,312.0,1399,59.09,93.3,0,No_Failure,0.08167218540731197,2.8668835295453796,43.8779790874294,30.568970357842026,24.607061301872882
6705,L,295.73,305.64,1380,32.8,87.1,0,No_Failure,0.07952534638918897,3.2325197237805487,39.70253733376529,28.814593891582504,17.12519231545251
6706,M,304.2,313.84,1240,40.98,92.5,0,No_Failure,0.08511606136087718,3.2161976701601604,38.42700529472496,26.726494209307123,23.134835427194364
6707,H,298.85,310.6,1456,48.46,112.7,0,No_Failure,0.10009346209633571,2.7859512594943405,68.74822659361567,43.13585667676201,29.405273109106005
6708,L,298.13,308.19,1542,30.5,5.3,1,Random_Failure,0.05853382010918087,4.127147542327155,10.297357005985392,13.687897262591996,7.407632353343728
6709,M,299.49,308.47,1305,40.62,214.7,0,No_Failure,0.25073700094118184,2.5934288430218606,136.36867459447942,114.46495621602006,82.96945230479233
6710,H,303.02,314.5,1342,46.64,225.4,0,No_Failure,0.2783167510780149,2.8799179176846548,171.29503385550143,158.34929307211718,95.56755577143761
6711,L,304.42,312.92,1329,49.29,9.9,0,No_Failure,0.05815664559016459,2.9915416590116766,14.502909730101823,12.066515973833114,6.881680124708865
6712,L,300.25,306.76,1250,51.42,194.0,1,Heat_Dissipation_Failure,0.21258528084640732,2.4097599160816525,160.92471563707113,117.88893735167755,72.96893907617266
6713,M,302.0,312.77,1328,31.31,21.1,0,No_Failure,0.05886541549734783,3.4589690018732027,20.11409792945357,10.54495714969564,7.198936012147462
6714,M,300.09,311.0,1464,42.88,205.0,0,No_Failure,0.23419595739093677,2.4051203335327567,172.2858763506176,99.43578877398254,75.21936176261022
6715,M,297.92,308.34,1258,26.85,156.2,0,No_Failure,0.1489901030058929,2.6033157727984966,109.80023414332544,75.90505577347665,45.61437115170037
6716,L,302.95,311.65,1475,32.76,76.6,0,No_Failure,0.07418388514606361,3.1350958868217575,31.51330232012527,27.744348962531966,13.901652778656546
6717,L,298.76,308.7,1373,38.26,153.5,0,No_Failure,0.14352311701387327,2.9297065005361453,76.36556150354124,56.14960327697227,35.641598290735736
6718,L,303.07,312.79,1333,51.44,126.7,0,No_Failure,0.11432146711781506,3.2990366415546557,68.9590887599466,49.3476981135336,31.57457728451698
