UDI,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,Machine_failure,Failure_type
4406,M,298.64,308.95,1447,26.08,12.4,0,No_Failure
4407,H,301.36,310.7,1830,40.75,223.4,0,No_Failure
4408,L,302.08,310.68,1571,56.98,16.3,0,No_Failure
4409,L,301.1,310.69,1639,52.06,114.1,0,No_Failure
4410,L,303.79,312.89,1693,44.25,38.8,0,No_Failure
4411,L,303.27,314.19,1620,39.84,33.3,0,No_Failure
4412,L,300.88,311.4,1871,47.37,180.3,0,No_Failure
4413,M,298.32,307.17,1530,43.69,196.6,0,No_Failure
4414,M,297.38,306.66,1499,54.23,187.8,0,No_Failure
4415,L,299.23,308.84,1383,38.66,101.0,0,No_Failure
4416,L,301.51,311.43,1454,50.01,247.7,0,No_Failure
4417,L,303.65,314.66,1368,36.74,85.0,0,No_Failure
4418,L,300.83,311.53,1622,58.93,61.3,0,No_Failure
4419,L,302.34,312.39,1336,38.38,249.1,1,Tool_Wear_Failure
4420,L,299.51,309.25,1513,23.81,244.3,0,No_Failure
4421,L,301.25,309.47,1601,40.78,148.0,0,No_Failure
4422,H,301.65,312.94,1527,47.65,57.3,0,No_Failure
4423,L,296.04,305.59,1339,56.29,59.6,0,No_Failure
4424,M,299.17,310.73,1626,30.04,133.2,0,No_Failure
4425,L,301.9,312.1,1485,22.56,194.0,0,No_Failure
4426,L,300.55,312.57,1000,44.97,19.4,0,No_Failure
4427,L,297.61,308.21,1323,44.66,171.9,0,No_Failure
4428,L,295.14,303.71,1752,25.89,25.8,0,No_Failure
4429,L,299.27,308.65,1767,36.7,211.0,0,No_Failure
4430,M,299.86,309.69,1595,37.15,136.0,0,No_Failure
4431,M,298.23,307.36,1641,48.23,250.4,0,No_Failure
4432,L,300.29,309.91,1360,35.86,188.2,0,No_Failure
4433,L,301.01,309.65,1453,35.64,124.3,0,No_Failure
4434,H,301.34,311.35,1722,41.15,40.3,0,No_Failure
4435,L,295.29,305.53,1577,26.22,135.6,0,No_Failure
4436,L,297.37,306.37,1512,59.01,28.6,0,No_Failure
4437,L,299.39,311.33,1466,49.34,226.3,0,No_Failure
4438,M,301.14,311.21,1711,32.98,60.5,0,No_Failure
4439,H,300.98,310.16,1702,28.82,221.3,0,No_Failure
4440,L,300.94,309.31,1617,29.6,76.0,0,No_Failure
4441,M,299.23,309.29,1512,45.87,58.5,0,No_Failure
4442,M,299.34,309.08,1436,29.9,79.1,0,No_Failure
4443,L,298.54,309.33,1625,37.51,176.9,0,No_Failure
4444,L,301.54,311.39,1302,23.09,131.3,0,No_Failure
4445,L,298.16,306.97,1339,45.41,26.9,0,No_Failure
4446,H,301.7,313.37,1239,45.79,39.3,0,No_Failure
4447,L,300.42,310.85,1722,38.15,94.6,0,No_Failure
4448,M,299.91,309.66,1370,41.94,87.6,0,No_Failure
4449,L,298.69,308.85,1573,47.96,212.9,0,No_Failure
4450,M,297.29,307.76,1477,41.67,146.1,0,No_Failure
4451,L,298.7,307.28,2022,47.81,46.7,0,No_Failure
4452,L,299.34,309.5,1580,28.32,7.1,0,No_Failure
4453,M,295.26,304.81,1165,43.79,28.6,0,No_Failure
4454,M,299.61,310.11,1712,41.93,178.1,0,No_Failure
4455,M,301.85,311.11,1430,52.02,214.8,0,No_Failure
4456,L,301.13,310.53,1464,40.3,195.6,0,No_Failure
4457,M,299.01,310.67,1379,39.03,200.5,0,No_Failure
4458,L,300.09,311.32,1535,34.43,65.2,0,No_Failure
4459,L,298.89,305.59,1533,54.91,247.3,1,Tool_Wear_Failure
4460,L,300.3,311.45,1384,16.44,21.6,1,Power_Failure
4461,L,303.08,313.01,1409,45.11,205.3,0,No_Failure
4462,L,301.94,311.23,1518,39.8,24.2,0,No_Failure
4463,H,301.04,310.03,1078,38.16,71.9,0,No_Failure
4464,L,299.01,308.07,1241,36.71,123.9,0,No_Failure
4465,M,301.5,310.82,1801,39.44,16.3,0,No_Failure
4466,L,296.63,305.5,1559,44.79,98.5,0,No_Failure
4467,L,299.5,308.14,1406,32.05,87.5,0,No_Failure
4468,L,301.17,310.13,1195,41.35,161.8,0,No_Failure
4469,H,301.48,311.8,1490,43.51,184.5,0,No_Failure
4470,M,301.34,311.39,1677,30.46,25.6,0,No_Failure
4471,H,300.59,311.15,1975,45.04,14.5,0,No_Failure
4472,H,299.61,309.54,1841,43.59,199.0,0,No_Failure
4473,L,301.08,309.77,1340,32.01,132.0,0,No_Failure
4474,L,298.09,308.59,1411,28.12,133.7,0,No_Failure
4475,M,298.31,307.31,1235,31.88,248.2,1,Tool_Wear_Failure
4476,L,300.12,310.77,1349,41.35,109.4,0,No_Failure
4477,L,300.35,309.18,1462,39.24,49.0,0,No_Failure
4478,L,296.35,305.66,1434,53.94,170.2,0,No_Failure
4479,L,300.91,310.55,1870,36.33,203.9,0,No_Failure
4480,L,301.55,312.22,1263,31.11,125.6,0,No_Failure
4481,L,299.85,310.02,1492,46.57,173.0,0,No_Failure
4482,L,304.75,314.77,1129,30.2,128.5,0,No_Failure
4483,L,298.63,310.52,1560,32.09,101.8,0,No_Failure
4484,L,299.28,307.44,1258,32.22,8.6,0,No_Failure
4485,L,299.21,308.17,1698,10.03,43.4,1,Power_Failure
4486,M,299.85,308.77,1448,45.67,122.9,0,No_Failure
4487,L,299.34,307.57,1248,49.4,99.1,0,No_Failure
4488,L,297.19,306.47,1122,49.17,210.7,0,No_Failure
4489,M,298.91,309.59,1324,58.85,30.1,0,No_Failure
4490,L,299.8,309.21,1543,55.07,12.5,0,No_Failure
4491,L,302.46,312.12,1576,36.66,21.8,0,No_Failure
4492,M,304.4,312.68,1410,51.09,172.5,0,No_Failure
4493,L,302.67,311.87,1667,39.02,148.6,0,No_Failure
4494,M,298.45,307.99,1296,35.74,161.1,0,No_Failure
4495,M,298.61,309.25,1000,32.44,42.2,0,No_Failure
4496,M,299.68,308.01,1551,37.32,132.1,0,No_Failure
4497,L,303.57,313.11,1732,43.29,191.9,0,No_Failure
4498,L,299.67,310.76,1734,55.81,171.0,0,No_Failure
4499,L,297.34,306.9,1266,47.29,109.7,0,No_Failure
4500,L,299.0,306.88,1402,32.29,25.9,0,No_Failure
4501,L,301.51,312.79,1630,29.56,217.7,0,No_Failure
4502,L,301.38,312.11,1387,45.69,131.6,0,No_Failure
4503,L,299.6,310.47,1519,49.02,222.4,0,No_Failure
4504,L,301.37,309.62,1371,52.27,109.7,0,No_Failure
4505,L,295.45,306.97,1304,37.31,59.3,0,No_Failure
4506,L,300.21,309.43,1339,44.7,76.9,0,No_Failure
4507,M,301.72,311.21,1672,48.56,107.5,0,No_Failure
4508,L,298.33,307.63,1502,26.49,153.6,0,No_Failure
4509,L,298.33,309.27,1729,42.78,192.2,0,No_Failure
4510,H,296.27,306.09,1594,49.04,65.7,0,No_Failure
4511,L,303.18,313.66,1789,45.1,46.9,0,No_Failure
4512,L,298.56,308.64,1647,39.19,50.7,0,No_Failure
4513,L,300.48,310.39,1637,66.1,233.6,1,Power_Failure
4514,M,301.21,310.26,1478,59.31,44.0,0,No_Failure
4515,L,303.02,314.84,2042,40.09,86.4,0,No_Failure
4516,L,299.69,308.23,1520,38.1,121.5,0,No_Failure
4517,L,298.92,309.33,1145,47.0,139.1,0,No_Failure
4518,M,300.35,310.72,1548,39.42,217.5,0,No_Failure
4519,L,302.57,313.72,1323,52.72,28.2,0,No_Failure
4520,L,299.66,311.05,1683,27.33,27.0,0,No_Failure
4521,M,298.09,307.95,1631,37.59,82.1,0,No_Failure
4522,L,296.92,307.45,1466,46.85,103.3,0,No_Failure
4523,M,297.56,309.32,1340,50.04,96.4,0,No_Failure
4524,L,301.73,311.66,1526,25.19,98.0,0,No_Failure
4525,M,299.36,308.29,1385,30.46,215.9,0,No_Failure
4526,L,298.78,308.4,1642,23.24,209.2,0,No_Failure
4527,M,298.57,307.26,1600,31.27,204.4,0,No_Failure
4528,H,300.17,310.54,2028,27.23,193.8,0,No_Failure
4529,L,299.52,310.59,1420,45.39,10.1,0,No_Failure
4530,L,299.45,309.33,1445,42.29,37.3,0,No_Failure
4531,L,302.7,311.08,1472,38.46,183.0,0,No_Failure
4532,L,303.08,314.1,1480,40.26,148.7,0,No_Failure
4533,L,296.78,305.0,1685,51.94,168.5,1,Random_Failure
4534,L,300.66,309.11,1450,29.58,179.2,0,No_Failure
4535,L,298.45,308.27,1855,20.7,227.8,0,No_Failure
4536,L,299.5,309.76,1605,47.11,158.8,0,No_Failure
4537,L,300.62,311.04,1413,36.09,68.9,0,No_Failure
4538,M,299.57,309.51,1367,29.82,23.8,0,No_Failure
4539,L,300.46,312.22,1687,45.54,108.0,0,No_Failure
4540,L,301.35,311.41,1505,20.32,177.5,0,No_Failure
4541,L,300.59,311.62,1502,31.42,70.5,0,No_Failure
4542,L,298.71,309.49,1392,16.11,30.0,1,Power_Failure
4543,L,298.74,307.45,1489,42.59,249.7,0,No_Failure
4544,L,297.12,306.95,1385,55.74,104.7,0,No_Failure
4545,L,298.29,310.42,1745,34.27,54.1,0,No_Failure
4546,M,303.92,313.42,1629,32.08,44.1,0,No_Failure
4547,L,298.42,307.74,1469,57.85,215.7,0,No_Failure
4548,M,297.61,307.78,1466,46.27,207.9,0,No_Failure
4549,M,300.64,310.17,1517,63.8,156.3,0,No_Failure
4550,M,299.78,308.99,1499,41.61,139.8,0,No_Failure
4551,H,299.61,309.13,1328,42.27,242.9,1,Tool_Wear_Failure
4552,L,302.82,314.25,1158,54.45,57.1,0,No_Failure
4553,L,301.1,310.96,1356,38.51,103.8,0,No_Failure
4554,M,298.94,307.61,1477,42.47,9.2,0,No_Failure
4555,L,299.15,307.64,1367,15.79,104.6,1,Power_Failure
4556,L,298.99,311.2,1647,57.38,96.1,0,No_Failure
4557,M,301.75,311.53,1459,43.91,240.4,0,No_Failure
4558,M,299.38,309.82,1837,38.93,92.6,0,No_Failure
4559,H,296.41,305.64,1399,49.07,213.7,0,No_Failure
4560,H,299.9,310.22,1525,28.19,196.6,0,No_Failure
4561,M,296.93,308.39,1448,34.49,39.8,0,No_Failure
4562,L,304.37,313.72,1579,45.53,240.7,0,No_Failure
4563,M,298.07,308.53,1692,40.44,160.7,0,No_Failure
4564,L,299.68,308.27,1609,44.47,149.1,0,No_Failure
4565,L,300.52,312.54,1134,42.49,2.9,0,No_Failure
4566,M,299.42,309.69,1590,46.31,177.8,0,No_Failure
4567,L,299.42,309.01,1318,26.79,13.9,0,No_Failure
4568,L,300.84,310.55,1444,52.78,46.3,0,No_Failure
4569,L,303.05,312.54,1624,35.16,24.7,0,No_Failure
4570,M,301.54,311.08,1298,40.58,97.6,0,No_Failure
4571,L,302.96,310.51,1708,33.99,198.9,0,No_Failure
4572,M,297.91,307.81,1436,37.13,179.8,0,No_Failure
4573,L,300.63,310.49,1891,42.29,26.7,0,No_Failure
4574,M,300.31,310.8,1512,47.35,202.6,0,No_Failure
4575,M,300.7,310.18,1807,49.01,118.2,0,No_Failure
4576,L,302.75,311.98,1716,44.33,8.2,0,No_Failure
4577,L,299.56,309.55,1390,34.04,56.0,0,No_Failure
4578,L,299.19,307.58,1266,43.69,196.3,0,No_Failure
4579,H,301.07,311.21,1520,42.4,188.3,0,No_Failure
4580,M,296.44,304.58,1395,40.59,50.1,0,No_Failure
4581,H,299.53,310.65,1784,45.34,14.5,0,No_Failure
4582,L,299.73,310.42,1456,27.24,73.8,0,No_Failure
4583,M,298.16,307.23,1446,19.73,201.7,0,No_Failure
4584,M,302.11,312.78,1249,51.9,237.6,1,Tool_Wear_Failure
4585,M,297.88,307.99,1575,38.69,146.2,0,No_Failure
4586,H,299.73,308.72,1289,44.16,27.8,0,No_Failure
4587,L,300.59,308.56,1580,31.32,125.5,0,No_Failure
4588,L,302.71,313.02,1604,52.62,249.7,0,No_Failure
4589,M,299.98,309.18,1365,43.5,237.7,1,Tool_Wear_Failure
4590,M,301.87,312.97,1672,38.2,251.3,0,No_Failure
4591,L,301.4,311.42,1451,42.86,174.9,0,No_Failure
4592,L,300.25,309.55,1235,22.58,106.5,0,No_Failure
4593,L,297.82,309.62,1778,43.73,223.3,0,No_Failure
4594,L,297.13,307.71,1334,54.87,223.8,0,No_Failure
4595,L,300.21,306.56,1591,43.15,36.1,0,No_Failure
4596,M,298.91,308.43,1577,41.86,196.8,0,No_Failure
4597,M,301.84,310.45,1570,36.83,232.8,0,No_Failure
4598,L,301.49,310.69,1567,50.83,224.6,0,No_Failure
4599,L,299.63,309.49,1325,52.31,176.7,0,No_Failure
4600,L,297.68,308.04,1804,35.68,134.3,0,No_Failure
4601,L,301.02,311.28,1672,43.59,194.2,0,No_Failure
4602,M,297.96,309.04,1586,42.32,132.0,0,No_Failure
4603,H,298.48,309.12,1260,44.02,85.3,0,No_Failure
4604,L,298.04,308.62,1324,32.27,64.7,0,No_Failure
4605,M,299.72,309.92,1618,51.43,138.2,0,No_Failure
4606,M,302.34,313.63,1139,45.65,117.0,0,No_Failure
4607,M,299.99,309.67,1561,52.02,134.1,0,No_Failure
4608,L,299.11,308.82,1260,28.85,65.2,0,No_Failure
4609,H,296.95,305.04,1344,29.43,152.6,0,No_Failure
4610,L,301.1,312.16,1246,60.59,165.5,0,No_Failure
4611,L,298.44,308.36,1544,51.47,201.7,0,No_Failure
4612,L,300.24,313.17,1701,31.85,147.5,0,No_Failure
4613,L,299.29,308.89,1563,48.68,189.0,0,No_Failure
4614,L,301.68,311.76,1582,35.34,42.3,0,No_Failure
4615,L,299.69,310.23,1530,23.01,30.3,0,No_Failure
4616,L,299.88,308.78,1623,19.0,44.9,0,No_Failure
4617,M,300.97,311.33,1584,39.78,214.6,0,No_Failure
4618,M,304.21,314.25,1011,55.61,142.0,0,No_Failure
4619,L,301.78,311.47,1663,55.21,113.8,0,No_Failure
4620,M,299.82,311.0,1644,52.6,193.5,0,No_Failure
4621,M,300.01,309.1,1435,48.3,34.0,0,No_Failure
4622,M,298.95,309.23,1145,43.17,4.6,0,No_Failure
4623,L,298.1,309.55,1544,51.52,77.7,0,No_Failure
4624,M,298.89,308.19,1559,19.89,65.2,0,No_Failure
4625,H,298.46,308.16,1421,49.9,81.8,0,No_Failure
4626,M,301.31,313.65,1534,28.79,246.4,0,No_Failure
4627,L,297.86,308.33,1693,30.87,141.9,0,No_Failure
4628,L,302.67,312.16,1932,46.96,147.3,0,No_Failure
4629,M,301.5,312.31,1526,49.29,166.9,0,No_Failure
4630,L,300.04,309.47,1560,33.9,99.4,0,No_Failure
4631,L,300.0,308.44,1352,46.46,244.7,1,Tool_Wear_Failure
4632,L,298.89,310.26,1410,45.63,243.3,1,Tool_Wear_Failure
4633,M,300.54,309.44,1476,36.89,195.3,0,No_Failure
4634,M,302.18,314.63,1712,41.54,55.9,0,No_Failure
4635,L,298.59,308.1,1647,60.81,220.0,0,No_Failure
4636,H,296.93,309.07,1847,37.18,30.2,0,No_Failure
4637,L,301.41,310.04,1232,37.53,157.5,0,No_Failure
4638,M,300.65,311.67,1262,41.5,117.3,0,No_Failure
4639,M,297.76,308.26,1698,38.17,12.8,0,No_Failure
4640,M,298.53,309.37,1761,47.91,229.0,0,No_Failure
4641,H,298.28,309.25,1506,54.69,245.3,1,Tool_Wear_Failure
4642,L,298.55,308.05,1000,37.53,226.8,1,Tool_Wear_Failure
4643,M,299.35,308.04,1366,31.43,51.1,0,No_Failure
4644,L,299.47,309.42,1560,59.75,83.2,0,No_Failure
4645,M,298.7,308.92,1338,41.2,241.9,0,No_Failure
4646,M,298.48,308.01,1533,22.95,29.6,0,No_Failure
4647,M,299.54,309.82,1842,58.62,148.8,1,Power_Failure
4648,L,300.34,310.67,1757,51.26,121.4,0,No_Failure
4649,M,299.37,308.46,1646,56.01,41.0,0,No_Failure
4650,L,302.32,312.71,1488,54.34,221.6,0,No_Failure
4651,L,301.02,310.75,1411,66.45,33.5,0,No_Failure
4652,M,296.82,306.12,1636,29.63,151.2,0,No_Failure
4653,L,301.05,311.83,1505,32.04,79.5,0,No_Failure
4654,M,301.21,310.43,1511,35.08,107.5,0,No_Failure
4655,L,299.13,308.67,1221,34.79,52.8,0,No_Failure
4656,L,297.01,307.08,1371,41.23,156.2,0,No_Failure
4657,M,300.02,311.39,1635,35.1,250.2,0,No_Failure
4658,L,299.98,310.18,1302,28.1,208.4,0,No_Failure
4659,L,297.76,308.28,1548,31.26,170.8,0,No_Failure
4660,M,297.1,306.8,1574,37.06,192.1,0,No_Failure
4661,L,299.82,309.75,1585,51.44,209.8,0,No_Failure
4662,M,299.53,309.48,1601,34.25,121.1,0,No_Failure
4663,L,299.17,309.46,1613,48.1,141.8,0,No_Failure
4664,M,299.83,309.54,1388,26.79,226.9,1,Tool_Wear_Failure
4665,M,297.79,309.13,1236,8.01,177.0,1,Power_Failure
4666,M,299.13,308.76,1343,38.67,37.0,0,No_Failure
4667,L,301.07,309.36,1631,33.9,194.9,0,No_Failure
4668,M,299.3,312.04,1284,31.18,8.7,0,No_Failure
4669,M,296.66,306.33,1313,30.01,214.9,0,No_Failure
4670,M,299.05,310.37,1312,32.92,200.1,0,No_Failure
4671,L,297.86,309.26,1168,30.13,207.7,0,No_Failure
4672,M,300.53,311.48,1294,31.03,8.9,0,No_Failure
4673,M,300.64,310.44,1680,26.41,246.1,1,Tool_Wear_Failure
4674,L,296.68,306.97,1371,18.71,153.5,0,No_Failure
4675,L,301.52,310.24,1185,17.91,200.0,1,Power_Failure
4676,M,297.78,309.77,1408,64.61,144.6,0,No_Failure
4677,L,303.12,312.27,1592,39.37,84.9,0,No_Failure
4678,H,299.9,309.65,1170,55.25,79.0,0,No_Failure
4679,M,297.51,307.61,1672,38.22,20.5,0,No_Failure
4680,M,297.72,307.61,1241,38.56,138.6,0,No_Failure
4681,L,300.7,310.04,1429,43.07,35.9,0,No_Failure
4682,L,299.22,310.61,1427,46.4,141.9,0,No_Failure
4683,H,299.81,310.76,1399,27.53,161.2,0,No_Failure
4684,L,303.23,313.55,1488,36.2,110.5,0,No_Failure
4685,M,298.6,308.2,1640,43.05,42.1,0,No_Failure
4686,L,300.12,311.18,1493,20.66,108.2,0,No_Failure
4687,L,302.84,312.38,1391,52.97,219.7,0,No_Failure
4688,L,300.54,312.11,1582,50.63,114.5,0,No_Failure
4689,L,296.79,306.9,1537,18.98,85.7,0,No_Failure
4690,H,301.01,312.24,1379,31.21,162.4,0,No_Failure
4691,L,297.67,307.56,1508,41.05,154.7,0,No_Failure
4692,L,302.81,312.89,1365,48.42,22.7,0,No_Failure
4693,L,298.35,309.58,1344,55.26,59.1,0,No_Failure
4694,L,305.94,318.13,1645,33.63,123.6,0,No_Failure
4695,L,302.93,314.5,1580,63.38,91.6,0,No_Failure
4696,M,298.41,309.28,1639,39.51,83.0,0,No_Failure
4697,L,300.04,310.63,1614,37.76,111.4,0,No_Failure
4698,L,301.51,311.0,1340,45.62,72.6,0,No_Failure
4699,L,301.57,311.86,1680,43.11,86.9,0,No_Failure
4700,H,300.88,309.97,1446,42.55,198.4,0,No_Failure
4701,L,302.5,312.88,1667,59.96,127.6,0,No_Failure
4702,L,299.75,310.19,1477,42.47,218.2,0,No_Failure
4703,M,299.27,307.31,1556,30.16,240.1,0,No_Failure
4704,L,299.31,309.35,1562,31.6,230.5,1,Tool_Wear_Failure
4705,L,301.72,312.13,1646,54.73,63.4,0,No_Failure
4706,L,300.73,310.65,1206,46.84,118.2,0,No_Failure
4707,M,300.58,310.94,1216,24.44,136.8,0,No_Failure
4708,L,301.59,310.25,1621,23.94,213.0,0,No_Failure
4709,M,295.9,305.12,1564,40.25,142.8,0,No_Failure
4710,M,300.62,311.66,1360,46.16,66.2,0,No_Failure
4711,L,300.44,310.44,1566,33.22,136.9,0,No_Failure
4712,L,303.34,313.68,1247,23.2,11.1,0,No_Failure
4713,L,296.94,306.4,2088,28.75,208.5,0,No_Failure
4714,M,303.11,313.13,1736,56.46,144.5,0,No_Failure
4715,L,300.15,307.85,1612,44.97,162.9,0,No_Failure
4716,L,300.98,311.82,1514,50.0,50.2,0,No_Failure
4717,L,303.35,315.16,1389,51.65,139.5,0,No_Failure
4718,H,301.12,310.06,1264,33.74,137.7,0,No_Failure
4719,L,300.8,309.86,1480,36.27,154.9,0,No_Failure
4720,H,300.48,310.93,1345,38.32,216.9,0,No_Failure
4721,L,299.03,310.51,1356,44.17,191.1,0,No_Failure
4722,L,299.94,309.94,1245,50.9,136.7,0,No_Failure
4723,L,298.57,307.34,1545,58.7,223.4,0,No_Failure
4724,L,299.91,309.7,1432,48.14,89.6,0,No_Failure
4725,L,295.33,304.3,1596,48.22,123.1,0,No_Failure
4726,L,300.86,310.19,1582,59.27,162.4,0,No_Failure
4727,H,299.76,309.45,1541,37.95,115.2,0,No_Failure
4728,M,299.33,308.4,1979,51.89,93.4,1,Power_Failure
4729,M,300.44,309.66,1648,45.78,31.1,0,No_Failure
4730,L,297.13,307.21,1273,46.15,159.0,0,No_Failure
4731,L,303.86,314.07,1583,37.85,48.2,0,No_Failure
4732,L,299.79,308.37,1490,26.06,34.6,0,No_Failure
4733,M,299.71,310.1,1259,43.45,48.5,0,No_Failure
4734,H,298.07,307.69,1244,43.49,177.1,0,No_Failure
4735,L,300.05,310.77,1582,34.25,34.6,0,No_Failure
4736,L,302.77,313.55,1626,39.03,244.1,0,No_Failure
4737,L,302.07,311.53,1312,31.18,189.6,0,No_Failure
4738,L,301.71,312.32,1675,31.27,98.2,0,No_Failure
4739,L,301.09,310.26,1551,35.19,148.3,0,No_Failure
4740,M,299.28,310.61,1715,26.72,4.9,0,No_Failure
4741,M,297.1,306.3,1696,34.17,214.1,0,No_Failure
4742,L,299.6,309.95,1471,47.14,67.8,0,No_Failure
4743,L,299.53,309.34,1794,54.56,18.0,0,No_Failure
4744,H,302.1,311.08,1298,60.75,194.5,0,No_Failure
4745,L,300.62,311.52,1930,36.0,82.4,0,No_Failure
4746,L,303.22,312.61,1342,52.0,141.9,0,No_Failure
4747,L,302.39,310.69,1491,43.36,211.0,0,No_Failure
4748,L,299.09,306.2,1398,37.63,194.0,0,No_Failure
4749,L,296.41,305.53,1432,44.02,84.2,1,Random_Failure
4750,M,302.77,314.15,2026,51.02,220.2,1,Power_Failure
4751,L,302.72,313.98,1417,35.02,97.2,0,No_Failure
4752,L,297.27,306.55,1653,34.79,125.0,0,No_Failure
4753,M,303.02,312.64,1458,35.9,156.1,0,No_Failure
4754,L,300.76,310.3,1669,33.73,17.7,0,No_Failure
4755,M,300.32,308.99,1402,51.99,152.3,0,No_Failure
4756,M,303.23,312.28,1546,32.36,147.4,0,No_Failure
4757,L,302.69,313.67,1613,34.12,218.4,0,No_Failure
4758,M,301.3,311.81,1370,43.11,91.4,0,No_Failure
4759,L,300.95,311.22,1996,42.3,60.5,0,No_Failure
4760,H,301.23,309.9,1623,35.9,124.1,0,No_Failure
4761,L,299.2,309.3,1459,56.84,171.8,0,No_Failure
4762,H,299.89,307.59,1374,33.69,145.5,0,No_Failure
4763,M,298.2,309.04,1517,38.29,37.6,0,No_Failure
4764,L,299.33,309.59,1281,20.73,87.0,0,No_Failure
4765,L,299.27,307.92,1821,36.95,15.9,0,No_Failure
4766,H,298.73,310.35,1578,26.77,189.8,0,No_Failure
4767,M,300.27,308.48,1484,30.84,223.7,0,No_Failure
4768,L,299.35,309.88,1688,20.44,11.4,0,No_Failure
4769,M,301.0,311.56,1370,31.07,134.4,0,No_Failure
4770,L,296.76,305.52,1292,39.25,141.5,0,No_Failure
4771,L,299.77,309.74,1477,37.56,109.7,0,No_Failure
4772,L,300.26,308.63,1523,35.85,125.7,0,No_Failure
4773,L,299.38,306.53,1596,36.75,177.6,0,No_Failure
4774,M,299.66,308.59,1234,34.95,123.9,0,No_Failure
4775,L,296.83,306.21,1418,39.65,229.9,1,Tool_Wear_Failure
4776,M,300.71,311.36,1000,38.9,138.2,0,No_Failure
4777,L,301.3,311.36,1287,42.75,17.9,0,No_Failure
4778,L,300.99,311.08,1629,37.99,238.3,1,Tool_Wear_Failure
4779,L,302.08,311.06,1673,35.66,36.7,0,No_Failure
4780,L,300.4,309.87,1294,47.78,196.1,0,No_Failure
4781,L,300.96,310.03,1442,46.03,131.7,0,No_Failure
4782,L,300.31,309.09,1505,39.68,185.2,0,No_Failure
4783,L,301.38,310.78,1694,51.95,128.4,0,No_Failure
4784,L,296.85,306.92,1775,40.83,14.7,0,No_Failure
4785,L,298.21,307.64,1528,38.39,93.7,0,No_Failure
4786,L,303.17,312.85,1453,39.31,155.2,0,No_Failure
4787,M,295.08,305.77,1240,41.65,160.2,0,No_Failure
4788,H,299.72,309.22,1519,30.83,248.3,0,No_Failure
4789,L,302.34,311.01,1873,21.26,151.6,0,No_Failure
4790,L,299.81,310.38,1732,42.81,71.6,0,No_Failure
4791,L,299.19,309.46,1531,48.34,10.9,0,No_Failure
4792,H,300.26,310.59,1555,29.99,202.1,0,No_Failure
4793,L,299.29,309.92,1376,50.73,222.3,0,No_Failure
4794,L,300.06,310.52,1436,23.54,153.4,0,No_Failure
4795,L,298.63,308.66,1527,34.41,120.6,0,No_Failure
4796,L,302.22,314.61,1527,57.06,215.2,0,No_Failure
4797,L,302.85,311.56,1682,43.56,60.1,0,No_Failure
4798,M,299.73,309.15,1673,36.98,102.7,0,No_Failure
4799,L,297.23,308.19,1594,42.52,126.9,0,No_Failure
4800,M,298.95,309.09,1320,51.96,15.3,0,No_Failure
4801,L,299.63,310.39,1327,25.55,172.1,0,No_Failure
4802,L,301.01,311.18,1340,53.18,47.1,0,No_Failure
4803,H,297.98,309.36,1542,35.1,88.3,1,Random_Failure
4804,L,298.46,307.45,1135,47.08,103.6,0,No_Failure
4805,M,301.02,312.36,1499,33.86,162.6,0,No_Failure
4806,L,301.88,313.05,1754,56.84,16.4,0,No_Failure
4807,L,298.76,307.55,1620,39.69,85.2,0,No_Failure
4808,H,297.33,307.96,1437,26.71,73.6,0,No_Failure
4809,L,306.57,316.53,1374,44.7,0.4,0,No_Failure
4810,M,301.57,310.96,1645,53.01,175.9,0,No_Failure
4811,L,299.47,307.58,1555,51.88,59.0,0,No_Failure
4812,M,301.74,310.73,1456,40.94,44.6,0,No_Failure
4813,L,299.75,310.46,1394,48.12,199.5,0,No_Failure
4814,L,301.73,312.55,1514,35.78,9.8,0,No_Failure
4815,M,300.32,310.11,1445,45.91,228.1,1,Tool_Wear_Failure
4816,H,300.18,311.0,1641,43.63,176.7,0,No_Failure
4817,H,299.77,310.72,1723,11.05,47.9,1,Power_Failure
4818,M,297.11,307.26,1254,29.99,90.5,0,No_Failure
4819,M,303.88,313.15,1279,42.08,240.5,1,Tool_Wear_Failure
4820,L,298.12,308.56,1743,41.65,154.7,0,No_Failure
4821,L,297.28,307.77,1530,39.71,152.2,0,No_Failure
4822,L,299.57,310.25,1296,40.89,163.3,0,No_Failure
4823,L,298.08,308.94,1677,52.08,115.7,0,No_Failure
4824,L,299.9,308.53,1562,43.54,41.8,0,No_Failure
4825,L,301.38,310.87,1897,16.67,37.7,0,No_Failure
4826,L,301.99,310.09,1458,59.48,171.8,0,No_Failure
4827,M,301.63,312.38,1700,20.93,224.0,0,No_Failure
4828,L,299.39,309.18,1239,49.58,75.1,0,No_Failure
4829,L,300.1,310.53,1751,24.36,125.9,0,No_Failure
4830,L,300.82,309.34,1670,54.23,248.1,1,Tool_Wear_Failure
4831,M,296.48,307.89,1789,37.22,67.3,0,No_Failure
4832,M,301.14,309.95,1700,43.84,100.6,0,No_Failure
4833,M,297.09,307.86,1482,20.14,93.9,0,No_Failure
4834,L,304.08,314.2,1289,47.3,8.1,0,No_Failure
4835,L,299.19,309.0,1392,44.16,127.4,0,No_Failure
4836,L,299.63,309.36,1183,46.17,52.2,0,No_Failure
